ph1,ph2,ph3,probability
m,a,ɡ,0.01595505617977528
m,a,b,0.005393258426966292
m,a,k,0.020224719101123594
m,a,d,0.011910112359550562
m,a,m,0.008314606741573034
m,a,s,0.032359550561797755
m,a,z,0.00853932584269663
m,a,ddz,0.0024719101123595504
m,a,ttS,0.001348314606741573
m,a,i,0.006966292134831461
m,a,f,0.003146067415730337
m,a,j,0.010337078651685393
m,a,LL,0.006741573033707865
m,a,ll,0.001348314606741573
m,a,rr,0.0071910112359550565
m,a,tt,0.014157303370786517
m,a,ddZ,0.010561797752808988
m,a,mm,0.006067415730337079
m,a,kk,0.011235955056179775
m,a,tS,0.014606741573033709
m,a,J,0.019775280898876403
m,a,ŋ,0.013932584269662922
m,a,e,0.004044943820224719
m,a,w,0.002696629213483146
m,a,dZ,0.006292134831460674
m,a,dd,0.0006741573033707865
m,a,ff,0.0011235955056179776
m,a,p,0.0011235955056179776
m,a,pp,0.0011235955056179776
m,a,S,0.0015730337078651685
m,a,dz,0.00022471910112359551
a,E,l,0.1
a,E,r,0.5
a,E,a,0.0125
a,E,n,0.2375
a,E,t,0.0125
a,E,rr,0.0125
a,E,s,0.05
a,E,u,0.0125
a,E,ll,0.0625
j,O,l,0.3890784982935154
j,O,s,0.04778156996587031
j,O,n,0.07508532423208192
j,O,t,0.07508532423208192
j,O,dZ,0.006825938566552901
j,O,k,0.027303754266211604
j,O,d,0.027303754266211604
j,O,pp,0.017064846416382253
j,O,m,0.030716723549488054
j,O,ɡ,0.04436860068259386
j,O,ts,0.0034129692832764505
j,O,f,0.006825938566552901
j,O,tt,0.09556313993174062
j,O,ttS,0.017064846416382253
j,O,ddZ,0.010238907849829351
j,O,z,0.006825938566552901
j,O,b,0.0034129692832764505
j,O,kk,0.023890784982935155
j,O,r,0.040955631399317405
j,O,ss,0.0034129692832764505
j,O,ll,0.0034129692832764505
j,O,rr,0.006825938566552901
j,O,v,0.030716723549488054
j,O,vv,0.0034129692832764505
j,O,p,0.0034129692832764505
O,l,a,0.10654827968923418
O,l,ɡ,0.048834628190899
O,l,i,0.21753607103218647
O,l,s,0.041065482796892344
O,l,t,0.11986681465038845
O,l,o,0.2486126526082131
O,l,f,0.014428412874583796
O,l,d,0.0244173140954495
O,l,j,0.01997780244173141
O,l,v,0.03551609322974473
O,l,e,0.05438401775804662
O,l,dZ,0.05327413984461709
O,l,p,0.003329633740288568
O,l,k,0.004439511653718091
O,l,u,0.004439511653718091
O,l,b,0.0011098779134295228
O,l,ts,0.0011098779134295228
O,l,O,0.0011098779134295228
n,j,a,0.5338345864661654
n,j,o,0.1699248120300752
n,j,O,0.019548872180451128
n,j,E,0.1548872180451128
n,j,e,0.07969924812030076
n,j,u,0.042105263157894736
a,k,o,0.23542857142857143
a,k,a,0.24342857142857144
a,k,E,0.019428571428571427
a,k,i,0.05714285714285714
a,k,l,0.008
a,k,m,0.001142857142857143
a,k,n,0.001142857142857143
a,k,r,0.184
a,k,t,0.009142857142857144
a,k,u,0.061714285714285715
a,k,s,0.046857142857142854
a,k,e,0.03314285714285714
a,k,j,0.011428571428571429
a,k,O,0.03428571428571429
a,k,w,0.04914285714285714
a,k,z,0.004571428571428572
k,o,l,0.12538940809968846
k,o,n,0.3459241952232606
k,o,r,0.0794392523364486
k,o,s,0.04646936656282451
k,o,t,0.005841121495327103
k,o,d,0.007398753894080997
k,o,m,0.1256490134994808
k,o,J,0.04127725856697819
k,o,rr,0.04010903426791277
k,o,k,0.001557632398753894
k,o,z,0.009735202492211837
k,o,v,0.00778816199376947
k,o,b,0.0019470404984423676
k,o,S,0.0033748701973001036
k,o,ll,0.029854620976116304
k,o,p,0.028556593977154723
k,o,a,0.005841121495327103
k,o,tS,0.0014278296988577363
k,o,f,0.0022066458982346834
k,o,tt,0.004283489096573208
k,o,ɡ,0.0012980269989615785
k,o,JJ,0.0035046728971962616
k,o,kk,0.002596053997923157
k,o,ttS,0.0020768431983385254
k,o,e,0.0036344755970924196
k,o,E,0.0003894080996884735
k,o,dZ,0.0010384215991692627
k,o,LL,0.002466251298026999
k,o,i,0.007139148494288681
k,o,j,0.0003894080996884735
k,o,mm,0.023624091381100727
k,o,ŋ,0.02596053997923157
k,o,nn,0.0053219106957424715
k,o,pp,0.0036344755970924196
k,o,ss,0.0012980269989615785
k,o,tts,0.0012980269989615785
k,o,ff,0.00025960539979231567
t,r,i,0.21664887940234792
t,r,a,0.44895055140519385
t,r,O,0.022767698327997153
t,r,e,0.0695482034863038
t,r,o,0.14389896833866953
t,r,j,0.016008537886873
t,r,u,0.061721807186054786
t,r,E,0.019743863393810034
t,r,w,0.00017787264318747776
t,r,ee,0.0005336179295624333
i,tS,e,0.22799208704253215
i,tS,i,0.6097922848664689
i,tS,a,0.04896142433234421
i,tS,E,0.0751730959446093
i,tS,o,0.03412462908011869
i,tS,O,0.002967359050445104
i,tS,ee,0.0004945598417408506
i,tS,u,0.0004945598417408506
u,a,i,0.007633587786259542
u,a,l,0.24045801526717558
u,a,n,0.1297709923664122
u,a,r,0.21755725190839695
u,a,ss,0.026717557251908396
u,a,t,0.21755725190839695
u,a,v,0.04961832061068702
u,a,tts,0.03435114503816794
u,a,b,0.015267175572519083
u,a,s,0.015267175572519083
u,a,m,0.011450381679389313
u,a,d,0.007633587786259542
u,a,z,0.019083969465648856
u,a,ddZ,0.007633587786259542
r,v,i,0.44662921348314605
r,v,e,0.17696629213483145
r,v,E,0.0449438202247191
r,v,a,0.22612359550561797
r,v,j,0.023876404494382022
r,v,o,0.07584269662921349
r,v,u,0.0014044943820224719
r,v,O,0.004213483146067416
u,d,i,0.37479806138933763
u,d,E,0.07592891760904685
u,d,j,0.09693053311793215
u,d,a,0.11954765751211632
u,d,e,0.24878836833602586
u,d,o,0.06462035541195477
u,d,r,0.0032310177705977385
u,d,k,0.004846526655896607
u,d,O,0.0016155088852988692
u,d,t,0.004846526655896607
u,d,ii,0.0016155088852988692
u,d,u,0.0032310177705977385
u,e,r,0.2727272727272727
u,e,n,0.11363636363636363
u,e,tS,0.22727272727272727
u,e,ll,0.09090909090909091
u,e,m,0.022727272727272728
u,e,tt,0.09090909090909091
u,e,l,0.045454545454545456
u,e,i,0.022727272727272728
u,e,t,0.022727272727272728
u,e,s,0.06818181818181818
u,e,ts,0.022727272727272728
w,e,r,0.2457627118644068
w,e,d,0.00847457627118644
w,e,f,0.0423728813559322
w,e,o,0.00847457627118644
w,e,t,0.025423728813559324
w,e,tt,0.0423728813559322
w,e,rr,0.08898305084745763
w,e,n,0.2076271186440678
w,e,s,0.1483050847457627
w,e,tS,0.05508474576271186
w,e,m,0.025423728813559324
w,e,v,0.01694915254237288
w,e,ll,0.0211864406779661
w,e,J,0.00423728813559322
w,e,l,0.029661016949152543
w,e,JJ,0.00423728813559322
w,e,L,0.00423728813559322
w,e,LL,0.00423728813559322
w,e,i,0.00847457627118644
w,e,nn,0.00423728813559322
w,e,a,0.00423728813559322
j,u,r,0.049773755656108594
j,u,m,0.10633484162895927
j,u,t,0.27828054298642535
j,u,v,0.02262443438914027
j,u,n,0.08144796380090498
j,u,s,0.04072398190045249
j,u,d,0.17194570135746606
j,u,z,0.07013574660633484
j,u,ɡ,0.04524886877828054
j,u,dZ,0.004524886877828055
j,u,ss,0.006787330316742082
j,u,ddZ,0.0022624434389140274
j,u,l,0.006787330316742082
j,u,tts,0.0022624434389140274
j,u,ŋ,0.006787330316742082
j,u,p,0.0022624434389140274
j,u,tt,0.004524886877828055
j,u,a,0.0022624434389140274
j,u,ttS,0.0022624434389140274
j,u,j,0.00904977375565611
j,u,S,0.07918552036199095
j,u,pp,0.004524886877828055
b,l,u,0.0975609756097561
b,l,a,0.2097560975609756
b,l,E,0.04390243902439024
b,l,e,0.08780487804878048
b,l,i,0.2
b,l,o,0.22439024390243903
b,l,j,0.06829268292682927
b,l,O,0.06829268292682927
l,u,tts,0.045373665480427046
l,u,d,0.08274021352313167
l,u,z,0.046263345195729534
l,u,E,0.013345195729537367
l,u,i,0.04804270462633452
l,u,ss,0.026690391459074734
l,u,t,0.1708185053380783
l,u,ŋ,0.05516014234875445
l,u,m,0.05871886120996441
l,u,j,0.0017793594306049821
l,u,k,0.03914590747330961
l,u,nn,0.006227758007117438
l,u,s,0.07206405693950178
l,u,v,0.013345195729537367
l,u,tS,0.06138790035587188
l,u,l,0.011565836298932384
l,u,pp,0.04092526690391459
l,u,p,0.017793594306049824
l,u,a,0.005338078291814947
l,u,b,0.026690391459074734
l,u,dZ,0.0026690391459074734
l,u,ɡ,0.011565836298932384
l,u,kk,0.013345195729537367
l,u,ttS,0.016903914590747332
l,u,r,0.04359430604982206
l,u,n,0.027580071174377226
l,u,e,0.005338078291814947
l,u,O,0.0008896797153024911
l,u,tt,0.02491103202846975
l,u,f,0.0008896797153024911
l,u,LL,0.0017793594306049821
l,u,ll,0.0017793594306049821
l,u,J,0.0035587188612099642
l,u,o,0.0008896797153024911
l,u,ff,0.0008896797153024911
b,n,e,0.25
b,n,O,0.25
b,n,u,0.25
b,n,o,0.25
ɡ,a,tts,0.028545536927956503
ɡ,a,r,0.20163117353874038
ɡ,a,t,0.18396012686905303
ɡ,a,s,0.029904848210240146
ɡ,a,n,0.17942908926144088
ɡ,a,v,0.0348889895786135
ɡ,a,d,0.006343452650657001
ɡ,a,m,0.05663797009515179
ɡ,a,p,0.004984141368373357
ɡ,a,ss,0.010874490258269144
ɡ,a,i,0.008155867693701857
ɡ,a,tt,0.014952424105120073
ɡ,a,b,0.025826914363389217
ɡ,a,nn,0.006343452650657001
ɡ,a,l,0.08155867693701857
ɡ,a,LL,0.009062075215224286
ɡ,a,S,0.0018124150430448573
ɡ,a,ll,0.034435885817852285
ɡ,a,f,0.002718622564567286
ɡ,a,z,0.006796556411418215
ɡ,a,j,0.005437245129134572
ɡ,a,ttS,0.001359311282283643
ɡ,a,tS,0.0031717263253285004
ɡ,a,bb,0.008608971454463071
ɡ,a,dd,0.0009062075215224287
ɡ,a,E,0.0009062075215224287
ɡ,a,e,0.001359311282283643
ɡ,a,ff,0.001359311282283643
ɡ,a,ɡ,0.0009062075215224287
ɡ,a,ddZ,0.005437245129134572
ɡ,a,JJ,0.0018124150430448573
ɡ,a,kk,0.00045310376076121433
ɡ,a,mm,0.002718622564567286
ɡ,a,J,0.007702763932940644
ɡ,a,ŋ,0.007702763932940644
ɡ,a,rr,0.0058903488898957865
ɡ,a,w,0.0022655188038060714
ɡ,a,ddz,0.012233801540552787
ɡ,a,k,0.0009062075215224287
n,O,r,0.14720812182741116
n,O,l,0.07868020304568528
n,O,i,0.012690355329949238
n,O,dZ,0.007614213197969543
n,O,m,0.1218274111675127
n,O,n,0.0532994923857868
n,O,p,0.027918781725888325
n,O,t,0.06852791878172589
n,O,s,0.04568527918781726
n,O,tt,0.09898477157360407
n,O,tts,0.017766497461928935
n,O,kk,0.048223350253807105
n,O,k,0.025380710659898477
n,O,j,0.017766497461928935
n,O,nn,0.02030456852791878
n,O,v,0.07360406091370558
n,O,a,0.0025380710659898475
n,O,e,0.0025380710659898475
n,O,ss,0.012690355329949238
n,O,bb,0.007614213197969543
n,O,f,0.03299492385786802
n,O,ɡ,0.02030456852791878
n,O,LL,0.0025380710659898475
n,O,d,0.02284263959390863
n,O,E,0.0025380710659898475
n,O,b,0.017766497461928935
n,O,ttS,0.005076142131979695
n,O,tS,0.0025380710659898475
n,O,z,0.0025380710659898475
O,r,m,0.018760195758564437
O,r,t,0.17536704730831973
O,r,i,0.16557911908646003
O,r,j,0.20880913539967375
O,r,d,0.07504078303425775
O,r,ɡ,0.011419249592169658
O,r,dZ,0.02365415986949429
O,r,o,0.05546492659053834
O,r,a,0.048939641109298535
O,r,b,0.021207177814029365
O,r,f,0.013866231647634585
O,r,p,0.011419249592169658
O,r,e,0.03262642740619902
O,r,ee,0.004078303425774877
O,r,v,0.008156606851549755
O,r,k,0.022838499184339316
O,r,J,0.0008156606851549756
O,r,n,0.02528548123980424
O,r,u,0.00897226753670473
O,r,ts,0.02202283849918434
O,r,tz,0.0065252854812398045
O,r,tS,0.015497553017944535
O,r,s,0.018760195758564437
O,r,O,0.0008156606851549756
O,r,E,0.0008156606851549756
O,r,dz,0.0016313213703099511
O,r,l,0.0016313213703099511
b,o,l,0.1718907987866532
b,o,m,0.042467138523761376
b,o,r,0.22851365015166836
b,o,rr,0.016177957532861477
b,o,p,0.0010111223458038423
b,o,z,0.020222446916076844
b,o,n,0.1597573306370071
b,o,t,0.01820020222446916
b,o,s,0.0262891809908999
b,o,tt,0.06167846309403438
b,o,ttS,0.032355915065722954
b,o,J,0.004044489383215369
b,o,a,0.008088978766430738
b,o,b,0.005055611729019211
b,o,k,0.003033367037411527
b,o,kk,0.08695652173913043
b,o,tS,0.0020222446916076846
b,o,d,0.008088978766430738
b,o,E,0.007077856420626896
b,o,e,0.003033367037411527
b,o,ff,0.0020222446916076846
b,o,f,0.003033367037411527
b,o,ddZ,0.0010111223458038423
b,o,LL,0.0020222446916076846
b,o,ɡ,0.0010111223458038423
b,o,j,0.010111223458038422
b,o,ll,0.04853387259858443
b,o,mm,0.0010111223458038423
b,o,ŋ,0.004044489383215369
b,o,S,0.0010111223458038423
b,o,ss,0.004044489383215369
b,o,tz,0.0010111223458038423
b,o,v,0.005055611729019211
b,o,tts,0.004044489383215369
b,o,dZ,0.004044489383215369
b,o,JJ,0.0010111223458038423
b,o,i,0.0010111223458038423
s,k,a,0.28098752863324
s,k,o,0.329345889539323
s,k,i,0.0414863833036396
s,k,e,0.05039450241791805
s,k,j,0.06744718757953677
s,k,l,0.015525579027742428
s,k,O,0.02926953423262917
s,k,r,0.09340799185543396
s,k,w,0.04072283023670145
s,k,u,0.04606770170526851
s,k,E,0.004581318401628913
s,k,oo,0.0007635530669381522
i,tts,j,0.6298076923076923
i,tts,a,0.20432692307692307
i,tts,i,0.09134615384615384
i,tts,o,0.039663461538461536
i,tts,e,0.021634615384615384
i,tts,O,0.009615384615384616
i,tts,u,0.003605769230769231
m,i,n,0.29512697323266984
m,i,k,0.106726149622512
m,i,tS,0.034660260809883325
m,i,z,0.011324639670555936
m,i,tts,0.0037748798901853123
m,i,t,0.08716540837336993
m,i,a,0.01956074124914207
m,i,e,0.005147563486616335
m,i,s,0.0851063829787234
m,i,r,0.04083733699382292
m,i,d,0.02848318462594372
m,i,ɡ,0.014070006863417982
m,i,l,0.08098833218943034
m,i,ss,0.023335621139327384
m,i,LL,0.03431708991077557
m,i,ddz,0.014413177762525738
m,i,ll,0.02059025394646534
m,i,m,0.01029512697323267
m,i,JJ,0.005833905284831846
m,i,J,0.025051475634866163
m,i,dZ,0.0068634179821551134
m,i,b,0.005833905284831846
m,i,ŋ,0.0061770761839396015
m,i,kk,0.0024021962937542897
m,i,mm,0.001029512697323267
m,i,v,0.0034317089910775567
m,i,tt,0.007206588881262869
m,i,S,0.004118050789293068
m,i,f,0.004804392587508579
m,i,ttS,0.0024021962937542897
m,i,nn,0.0017158544955387784
m,i,o,0.0030885380919698007
m,i,rr,0.0006863417982155113
m,i,ts,0.00034317089910775565
m,i,u,0.0006863417982155113
m,i,p,0.002059025394646534
m,i,w,0.00034317089910775565
v,o,l,0.5709401709401709
v,o,t,0.03418803418803419
v,o,d,0.0017094017094017094
v,o,n,0.03504273504273504
v,o,k,0.12478632478632479
v,o,r,0.13504273504273503
v,o,ɡ,0.005128205128205128
v,o,s,0.013675213675213675
v,o,LL,0.020512820512820513
v,o,tts,0.002564102564102564
v,o,tS,0.017094017094017096
v,o,z,0.011965811965811967
v,o,ttS,0.0008547008547008547
v,o,J,0.0017094017094017094
v,o,rr,0.01282051282051282
v,o,j,0.002564102564102564
v,o,m,0.005982905982905983
v,o,E,0.0008547008547008547
v,o,i,0.0008547008547008547
v,o,ŋ,0.0008547008547008547
v,o,ss,0.0008547008547008547
i,dZ,e,0.26238532110091745
i,dZ,E,0.11009174311926606
i,dZ,a,0.13211009174311927
i,dZ,i,0.3119266055045872
i,dZ,o,0.1596330275229358
i,dZ,O,0.007339449541284404
i,dZ,u,0.01651376146788991
dZ,e,n,0.21489526764934058
dZ,e,r,0.32117920868890615
dZ,e,v,0.09387121799844841
dZ,e,mm,0.004654771140418929
dZ,e,ss,0.03335919317300233
dZ,e,t,0.035686578743211794
dZ,e,s,0.05508145849495733
dZ,e,b,0.0015515903801396431
dZ,e,l,0.07137315748642359
dZ,e,ll,0.009309542280837859
dZ,e,tt,0.05663304887509697
dZ,e,JJ,0.016291698991466253
dZ,e,d,0.01008533747090768
dZ,e,m,0.017843289371605897
dZ,e,dZ,0.0007757951900698216
dZ,e,ŋ,0.0007757951900698216
dZ,e,J,0.0023273855702094647
dZ,e,nn,0.0023273855702094647
dZ,e,o,0.035686578743211794
dZ,e,O,0.0062063615205585725
dZ,e,pp,0.0007757951900698216
dZ,e,rr,0.0015515903801396431
dZ,e,z,0.0062063615205585725
dZ,e,ts,0.0007757951900698216
dZ,e,k,0.0007757951900698216
rr,E,n,0.32926829268292684
rr,E,k,0.012195121951219513
rr,E,d,0.04878048780487805
rr,E,s,0.04878048780487805
rr,E,t,0.012195121951219513
rr,E,bb,0.23170731707317074
rr,E,r,0.042682926829268296
rr,E,i,0.036585365853658534
rr,E,ll,0.054878048780487805
rr,E,ɡ:,0.024390243902439025
rr,E,ddZ,0.06707317073170732
rr,E,tt,0.07317073170731707
rr,E,a,0.018292682926829267
rr,i,t,0.13895781637717122
rr,i,v,0.12655086848635236
rr,i,b,0.034739454094292806
rr,i,kk,0.04714640198511166
rr,i,ttS,0.02729528535980149
rr,i,d,0.1315136476426799
rr,i,ɡ,0.03225806451612903
rr,i,ŋ,0.01488833746898263
rr,i,s,0.17369727047146402
rr,i,r,0.007444168734491315
rr,i,n,0.052109181141439205
rr,i,k,0.052109181141439205
rr,i,tS,0.01240694789081886
rr,i,l,0.009925558312655087
rr,i,a,0.0024813895781637717
rr,i,e,0.0024813895781637717
rr,i,LL,0.01488833746898263
rr,i,m,0.019851116625310174
rr,i,dZ,0.03970223325062035
rr,i,JJ,0.007444168734491315
rr,i,ll,0.007444168734491315
rr,i,f,0.01240694789081886
rr,i,p,0.019851116625310174
rr,i,z,0.004962779156327543
rr,i,dd,0.0024813895781637717
rr,i,S,0.004962779156327543
b,O,rr,0.005714285714285714
b,O,r,0.17142857142857143
b,O,n,0.17142857142857143
b,O,s,0.07428571428571429
b,O,l,0.17714285714285713
b,O,ttS,0.05142857142857143
b,O,a,0.017142857142857144
b,O,bb,0.011428571428571429
b,O,b,0.005714285714285714
b,O,k,0.011428571428571429
b,O,kk,0.02857142857142857
b,O,d,0.005714285714285714
b,O,e,0.011428571428571429
b,O,f,0.005714285714285714
b,O,ff,0.005714285714285714
b,O,j,0.011428571428571429
b,O,m,0.011428571428571429
b,O,J,0.011428571428571429
b,O,ŋ,0.005714285714285714
b,O,tt,0.045714285714285714
b,O,z,0.017142857142857144
b,O,ss,0.02857142857142857
b,O,t,0.02857142857142857
b,O,v,0.02857142857142857
b,O,tts,0.04
b,O,dZ,0.005714285714285714
b,O,S,0.011428571428571429
O,rr,o,0.15625
O,rr,e,0.21875
O,rr,a,0.25
O,rr,i,0.375
rr,o,n,0.12274368231046931
rr,o,s,0.04693140794223827
rr,o,r,0.16967509025270758
rr,o,kk,0.04332129963898917
rr,o,k,0.010830324909747292
rr,o,ɡ,0.1588447653429603
rr,o,ss,0.04693140794223827
rr,o,t,0.09386281588447654
rr,o,v,0.05054151624548736
rr,o,m,0.08303249097472924
rr,o,tts,0.05415162454873646
rr,o,z,0.021660649819494584
rr,o,b,0.036101083032490974
rr,o,d,0.018050541516245487
rr,o,tt,0.039711191335740074
rr,o,tS,0.0036101083032490976
b,r,a,0.35414725069897485
b,r,i,0.2255358807082945
b,r,o,0.11369990680335508
b,r,u,0.1239515377446412
b,r,e,0.08294501397949673
b,r,O,0.03075489282385834
b,r,E,0.024231127679403542
b,r,j,0.04473438956197577
m,s,O,0.2
m,s,t,0.2
m,s,a,0.4
m,s,E,0.2
s,O,n,0.10050251256281408
s,O,l,0.25125628140703515
s,O,r,0.21105527638190955
s,O,nn,0.02512562814070352
s,O,ss,0.005025125628140704
s,O,d,0.07537688442211055
s,O,JJ,0.005025125628140704
s,O,b,0.02512562814070352
s,O,p,0.005025125628140704
s,O,S,0.005025125628140704
s,O,t,0.005025125628140704
s,O,tt,0.03015075376884422
s,O,dZ,0.020100502512562814
s,O,tS,0.04522613065326633
s,O,k,0.010050251256281407
s,O,ff,0.06030150753768844
s,O,f,0.01507537688442211
s,O,LL,0.035175879396984924
s,O,j,0.005025125628140704
s,O,m,0.03015075376884422
s,O,z,0.005025125628140704
s,O,s,0.020100502512562814
s,O,v,0.005025125628140704
s,O,kk,0.005025125628140704
a,z,a,0.25
a,z,j,0.08544303797468354
a,z,m,0.19462025316455697
a,z,o,0.14556962025316456
a,z,e,0.1281645569620253
a,z,b,0.01740506329113924
a,z,E,0.06487341772151899
a,z,l,0.02689873417721519
a,z,u,0.03955696202531646
a,z,O,0.0189873417721519
a,z,w,0.004746835443037975
a,z,d,0.004746835443037975
a,z,ɡ,0.015822784810126583
a,z,n,0.0015822784810126582
a,z,dZ,0.0015822784810126582
z,j,o,0.5963756177924218
z,j,a,0.2504118616144975
z,j,e,0.08072487644151564
z,j,O,0.009884678747940691
z,j,E,0.06260296540362438
s,i,v,0.06480061349693252
s,i,d,0.06825153374233128
s,i,n,0.12538343558282208
s,i,mm,0.006901840490797546
s,i,r,0.020322085889570553
s,i,S,0.0026840490797546013
s,i,s,0.09547546012269939
s,i,t,0.1223159509202454
s,i,tts,0.02338957055214724
s,i,a,0.01687116564417178
s,i,k,0.07783742331288343
s,i,l,0.04792944785276074
s,i,e,0.004984662576687116
s,i,tS,0.008819018404907975
s,i,m,0.10736196319018405
s,i,JJ,0.03144171779141104
s,i,tt,0.0007668711656441718
s,i,o,0.00651840490797546
s,i,LL,0.019555214723926382
s,i,z,0.006901840490797546
s,i,ll,0.008819018404907975
s,i,b,0.03949386503067485
s,i,f,0.01572085889570552
s,i,kk,0.004984662576687116
s,i,dd,0.0015337423312883436
s,i,ff,0.0019171779141104294
s,i,ss,0.003067484662576687
s,i,ŋ,0.025690184049079755
s,i,J,0.003834355828220859
s,i,nn,0.003450920245398773
s,i,ɡ,0.011503067484662576
s,i,dZ,0.012653374233128834
s,i,ddz,0.0011503067484662577
s,i,p,0.005368098159509203
s,i,ttS,0.0023006134969325155
n,E,s,0.0572289156626506
n,E,r,0.0677710843373494
n,E,n,0.2786144578313253
n,E,dd,0.006024096385542169
n,E,l,0.016566265060240965
n,E,ll,0.22740963855421686
n,E,m,0.022590361445783132
n,E,e,0.004518072289156626
n,E,a,0.009036144578313253
n,E,i,0.007530120481927711
n,E,o,0.11295180722891567
n,E,tS,0.0015060240963855422
n,E,f,0.01355421686746988
n,E,ss,0.006024096385542169
n,E,v,0.007530120481927711
n,E,t,0.0391566265060241
n,E,kk,0.0030120481927710845
n,E,d,0.009036144578313253
n,E,p,0.004518072289156626
n,E,ŋ,0.006024096385542169
n,E,nn,0.006024096385542169
n,E,k,0.0030120481927710845
n,E,w,0.058734939759036146
n,E,j,0.0015060240963855422
n,E,z,0.007530120481927711
n,E,b,0.0030120481927710845
n,E,tt,0.006024096385542169
n,E,tts,0.006024096385542169
n,E,ɡ,0.0030120481927710845
n,E,LL,0.0015060240963855422
n,E,J,0.0015060240963855422
n,E,vv,0.0015060240963855422
o,ɡ,a,0.32608695652173914
o,ɡ,e,0.023411371237458192
o,ɡ,j,0.006688963210702341
o,ɡ,r,0.39297658862876256
o,ɡ,o,0.19063545150501673
o,ɡ,i,0.015050167224080268
o,ɡ,m,0.013377926421404682
o,ɡ,u,0.0016722408026755853
o,ɡ,O,0.008361204013377926
o,ɡ,w,0.008361204013377926
o,ɡ,l,0.011705685618729096
o,ɡ,E,0.0016722408026755853
u,p,t,0.0036036036036036037
u,p,a,0.16576576576576577
u,p,r,0.03423423423423423
u,p,l,0.04144144144144144
u,p,e,0.5153153153153153
u,p,o,0.04864864864864865
u,p,i,0.13333333333333333
u,p,E,0.04144144144144144
u,p,u,0.0036036036036036037
u,p,j,0.009009009009009009
u,p,O,0.0018018018018018018
u,p,ii,0.0018018018018018018
p,t,e,0.11475409836065574
p,t,i,0.26229508196721313
p,t,o,0.18032786885245902
p,t,a,0.32786885245901637
p,t,O,0.03278688524590164
p,t,j,0.03278688524590164
p,t,u,0.03278688524590164
p,t,w,0.01639344262295082
tts,e,z,0.03296703296703297
tts,e,s,0.07692307692307693
tts,e,r,0.42857142857142855
tts,e,tt,0.27472527472527475
tts,e,kk,0.13186813186813187
tts,e,v,0.02197802197802198
tts,e,f,0.01098901098901099
tts,e,m,0.01098901098901099
tts,e,ddZ,0.01098901098901099
